fact_id,source,gender,age,grade_letter,raisedhands,visited_resources,announcements_view,discussion,absence_days,stage,topic,gpa,absences,study_time,parental_education,parental_support,tutoring,g1,g2,g3,failures,medu,fedu,math_score,science_score,english_score,avg_score,lunch,test_prep,exam_score,attendance,hours_studied,motivation_level,internet_access,tutoring_sessions,parental_involvement,family_income,previous_scores,sleep_hours
1998,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,0.591872334480286,27,0.24139870703220398,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
1999,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.4197989702224698,20,10.3787469863892,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2000,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,1.3649824857711799,27,12.1151895523071,2,4,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2001,StudentPerf,female,16,B,50,65,39,39,under-7,middleschool,it,3.52485585212708,0,19.2574100494385,1,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2002,StudentPerf,female,15,B,50,65,39,39,under-7,middleschool,it,3.0562181472778303,5,11.789416313171401,2,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2003,StudentPerf,female,15,C,50,65,39,39,under-7,middleschool,it,2.57068252563477,8,9.42345142364502,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2004,StudentPerf,male,15,C,50,65,39,39,under-7,middleschool,it,2.1348328590393097,14,11.4680328369141,1,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2005,StudentPerf,male,15,C,50,65,39,39,under-7,middleschool,it,2.30193209648132,11,18.558012008667,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2006,StudentPerf,male,17,B,50,65,39,39,under-7,middleschool,it,3.3543682098388703,2,16.567562103271502,3,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2007,StudentPerf,male,17,C,50,65,39,39,under-7,middleschool,it,2.2525756359100297,10,6.45957469940186,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2008,StudentPerf,female,15,C,50,65,39,39,under-7,middleschool,it,2.05977845191956,14,4.7450871467590305,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2009,StudentPerf,female,16,C,50,65,39,39,under-7,middleschool,it,2.7050244808197004,2,5.25267219543457,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2010,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,1.82084369659424,13,10.0884208679199,1,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2011,StudentPerf,male,16,B,50,65,39,39,under-7,middleschool,it,3.26095056533813,1,14.880989074707001,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2012,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,0.741527557373047,28,10.0643844604492,3,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2013,StudentPerf,male,16,C,50,65,39,39,under-7,middleschool,it,2.9437501430511497,3,1.3559279441833503,2,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2014,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,0.44748285412788397,25,14.471613883972198,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2015,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,1.84405922889709,18,16.1194019317627,2,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2016,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,1.89919757843018,11,5.78995752334595,0,0,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2017,StudentPerf,female,15,B,50,65,39,39,under-7,middleschool,it,3.37884569168091,1,13.2825145721436,2,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2018,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,1.6666400432586699,16,8.53183841705322,2,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2019,StudentPerf,male,16,B,50,65,39,39,under-7,middleschool,it,3.3094534873962402,2,17.7823867797852,2,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2020,StudentPerf,female,15,C,50,65,39,39,under-7,middleschool,it,2.7618236541748,9,16.9045104980469,1,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2021,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.0425379276275604,15,10.5086402893066,0,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2022,StudentPerf,male,17,D,50,65,39,39,under-7,middleschool,it,1.4874769449234,21,13.8301105499268,1,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2023,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.87397217750549,8,17.6669940948486,4,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2024,StudentPerf,male,15,C,50,65,39,39,under-7,middleschool,it,2.01594948768616,10,9.91434001922607,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2025,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.07029676437378,20,6.2650146484375,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2026,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.60539937019348,14,15.0733222961426,0,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2027,StudentPerf,female,18,B,50,65,39,39,under-7,middleschool,it,3.36338901519775,2,4.40132522583008,0,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2028,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.12509059906006,15,7.77062273025513,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2029,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,1.05066895484924,29,17.3145446777344,2,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2030,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.58005046844482,20,14.4884471893311,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2031,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,1.39706289768219,20,8.076220512390138,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2032,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,1.16578722000122,20,4.2948899269103995,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2033,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,0.962072491645813,27,7.1193675994873,1,4,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2034,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.31023526191711,11,5.68208312988281,1,4,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2035,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,0.935779333114624,22,3.5217857360839804,2,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2036,StudentPerf,female,15,C,50,65,39,39,under-7,middleschool,it,2.93800282478333,4,14.8666582107544,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2037,StudentPerf,female,16,C,50,65,39,39,under-7,middleschool,it,2.76715135574341,6,5.04139757156372,1,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2038,StudentPerf,female,17,B,50,65,39,39,under-7,middleschool,it,3.0269832611083998,8,9.08334922790527,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2039,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,1.5364195108413703,20,7.71718883514404,2,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2040,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.4953794479370095,17,19.6415481567383,3,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2041,StudentPerf,male,17,D,50,65,39,39,under-7,middleschool,it,1.6155716180801398,20,7.82184505462646,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2042,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.21037125587463,7,1.5996496677398702,0,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2043,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.7980154752731299,11,1.79651510715485,1,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2044,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,1.56628847122192,19,11.81507396698,4,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2045,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.92138671875,1,11.9872713088989,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2046,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.51972484588623,9,8.375180244445799,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2047,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,1.4892072677612298,18,8.63687419891357,0,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2048,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.66363716125488,8,1.07865166664124,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2049,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,0.773784220218658,24,10.3309297561646,0,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2050,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.89162403345108,23,10.0947895050049,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2051,StudentPerf,female,16,C,50,65,39,39,under-7,middleschool,it,2.2150869369506805,7,2.9909863471984903,3,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2052,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,0.651515007019043,23,2.07678771018982,4,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2053,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.9740174412727359,23,2.47144985198975,2,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2054,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.341393530368805,23,2.02056503295898,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2055,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.77348399162292,0,12.194164276122999,3,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2056,StudentPerf,male,17,C,50,65,39,39,under-7,middleschool,it,2.4978773593902597,5,3.92965292930603,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2057,StudentPerf,male,17,C,50,65,39,39,under-7,middleschool,it,2.07644367218018,11,5.02860307693481,0,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2058,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.7734276652336121,24,3.4714429378509504,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2059,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.9881531000137329,23,19.1567058563232,1,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2060,StudentPerf,male,17,D,50,65,39,39,under-7,middleschool,it,1.37757289409637,18,17.092350006103498,2,0,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2061,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,0.47659772634506203,26,4.60989665985107,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2062,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,1.8362420797348002,16,6.551325798034671,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2063,StudentPerf,male,15,C,50,65,39,39,under-7,middleschool,it,2.9240322113037096,1,4.19785690307617,1,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2064,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.28876829147339,10,9.83751964569092,1,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2065,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,0.822107911109924,17,0.39221066236496,2,0,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2066,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,1.46754908561707,22,13.427360534667999,3,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2067,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,0.6544898152351379,27,10.463163375854501,2,0,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2068,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,1.8262650966644298,21,17.9727783203125,1,4,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2069,StudentPerf,male,17,C,50,65,39,39,under-7,middleschool,it,2.16761493682861,10,3.28785371780396,3,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2070,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,1.8125810623168899,17,16.0821857452393,3,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2071,StudentPerf,male,18,B,50,65,39,39,under-7,middleschool,it,3.01013541221619,7,15.839220046997099,1,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2072,StudentPerf,male,17,C,50,65,39,39,under-7,middleschool,it,2.13665318489075,14,2.5436236858367898,0,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2073,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.2968144416809104,8,7.97118425369263,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2074,StudentPerf,male,18,D,50,65,39,39,under-7,middleschool,it,1.4996666908264198,14,3.40305280685425,3,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2075,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.52760672569275,6,5.0944099426269505,4,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2076,StudentPerf,female,18,D,50,65,39,39,under-7,middleschool,it,1.3787772655487098,19,5.2649235725402805,3,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2077,StudentPerf,female,18,C,50,65,39,39,under-7,middleschool,it,2.4619770050048797,12,11.124728202819801,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2078,StudentPerf,male,15,C,50,65,39,39,under-7,middleschool,it,2.14270806312561,12,8.2282190322876,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2079,StudentPerf,male,18,B,50,65,39,39,under-7,middleschool,it,3.47851967811584,0,18.954656600952102,0,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2080,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,1.13596987724304,19,2.5274028778076203,1,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2081,StudentPerf,male,18,B,50,65,39,39,under-7,middleschool,it,3.3156323432922403,3,19.473842620849602,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2082,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,0.9452990293502809,23,4.61277294158936,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2083,StudentPerf,male,16,B,50,65,39,39,under-7,middleschool,it,3.36009764671326,3,15.4574785232544,2,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2084,StudentPerf,male,15,B,50,65,39,39,under-7,middleschool,it,3.58344769477844,3,6.7793984413147,2,4,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2085,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.2689054012298597,12,2.86162781715393,1,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2086,StudentPerf,male,17,B,50,65,39,39,under-7,middleschool,it,3.3946499824523904,1,17.1577835083008,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2087,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.423991948366165,27,6.17721796035767,0,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2088,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,0.835989773273468,25,13.1771078109741,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2089,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,1.28608369827271,22,11.3288736343384,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2090,StudentPerf,female,17,C,50,65,39,39,under-7,middleschool,it,2.1317808628082298,14,9.435126304626461,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2091,StudentPerf,female,15,B,50,65,39,39,under-7,middleschool,it,3.30866408348083,3,9.91638946533203,4,4,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2092,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,0.9587762951850891,26,14.6447582244873,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2093,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.53977108001709,5,1.7554582357406598,2,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2094,StudentPerf,male,15,B,50,65,39,39,under-7,middleschool,it,3.01289749145508,2,13.3636131286621,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2095,StudentPerf,male,16,B,50,65,39,39,under-7,middleschool,it,3.16745519638062,6,17.9162425994873,2,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2096,StudentPerf,male,17,D,50,65,39,39,under-7,middleschool,it,1.9045158624649001,5,1.1557639837265,3,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2097,StudentPerf,male,17,B,50,65,39,39,under-7,middleschool,it,3.03329205513,2,2.8130667209625204,2,1,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2098,StudentPerf,male,15,B,50,65,39,39,under-7,middleschool,it,3.45771169662476,3,14.332638740539599,3,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2099,StudentPerf,male,16,C,50,65,39,39,under-7,middleschool,it,2.4503355026245095,9,8.74563312530518,1,3,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2100,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,1.1647024154663101,29,8.070972442626951,3,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2101,StudentPerf,male,15,D,50,65,39,39,under-7,middleschool,it,0.8270829319953922,20,2.7393326759338397,0,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2102,StudentPerf,female,16,C,50,65,39,39,under-7,middleschool,it,2.3983144760131805,8,10.1354007720947,3,1,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2103,StudentPerf,female,16,D,50,65,39,39,under-7,middleschool,it,0.0,29,2.53090620040894,1,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2104,StudentPerf,male,18,C,50,65,39,39,under-7,middleschool,it,2.75779795646667,5,9.53240871429443,1,0,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2105,StudentPerf,male,16,D,50,65,39,39,under-7,middleschool,it,0.347836971282959,28,15.2723064422607,2,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2106,StudentPerf,female,17,D,50,65,39,39,under-7,middleschool,it,1.6767274141311599,19,5.16528701782227,3,3,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
2107,StudentPerf,female,15,D,50,65,39,39,under-7,middleschool,it,0.574277997016907,26,9.61572360992432,0,2,1,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,20,medium,yes,1,medium,medium,67,7
